"id","trip","count","timestamp","lat","long","Type","Location"
"23","21",238,2014-01-08 13:42:01,36.0597,24.858,"P","Gelatogalore"
"23","21",238,2014-01-08 13:48:16,36.048,24.8796,"O","GASTech"
"23","22",178,2014-01-08 17:28:01,36.048,24.8796,"O","GASTech"
"23","22",178,2014-01-08 17:32:16,36.0585,24.901,"H","ID 22/23/30"
"23","23",26,2014-01-08 18:42:01,36.0584,24.901,"H","ID 22/23/30"
"23","23",26,2014-01-08 18:45:01,36.0557,24.9025,"P","Guy Gyros"
"23","24",30,2014-01-08 20:19:01,36.0558,24.9025,"P","Guy Gyros"
"23","24",30,2014-01-08 20:19:58,36.0585,24.901,"H","ID 22/23/30"
"23","25",60,2014-01-09 07:41:01,36.0584,24.901,"H","ID 22/23/30"
"23","25",60,2014-01-09 07:43:23,36.0541,24.9012,"P","Brew Served"
"23","26",239,2014-01-09 08:02:01,36.0541,24.9012,"P","Brew Served"
"23","26",239,2014-01-09 08:07:12,36.048,24.8796,"O","GASTech"
"23","27",344,2014-01-09 12:14:01,36.048,24.8796,"O","GASTech"
"23","27",344,2014-01-09 12:22:17,36.0635,24.851,"P","Abila Zacharo"
"23","28",341,2014-01-09 13:28:01,36.0635,24.851,"P","Abila Zacharo"
"23","28",341,2014-01-09 13:36:17,36.048,24.8796,"O","GASTech"
"23","29",177,2014-01-09 17:10:01,36.048,24.8796,"O","GASTech"
"23","29",177,2014-01-09 17:14:16,36.0585,24.9011,"H","ID 22/23/30"
"23","3",351,2014-01-06 12:20:01,36.048,24.8796,"O","GASTech"
"23","3",351,2014-01-06 12:28:26,36.0658,24.8524,"P","Kalami Kafenion"
"23","30",31,2014-01-09 18:16:01,36.0584,24.9011,"H","ID 22/23/30"
"23","30",31,2014-01-09 18:17:10,36.0549,24.9018,"P","Frydos Autosupply"
"23","31",33,2014-01-09 19:37:01,36.055,24.9018,"P","Frydos Autosupply"
"23","31",33,2014-01-09 19:40:01,36.0584,24.901,"H","ID 22/23/30"
"23","32",78,2014-01-10 07:21:01,36.0584,24.901,"H","ID 22/23/30"
"23","32",78,2014-01-10 07:23:23,36.0541,24.9012,"P","Brew Served"
"23","33",230,2014-01-10 07:52:01,36.0541,24.9012,"P","Brew Served"
"23","33",230,2014-01-10 07:57:12,36.048,24.8796,"O","GASTech"
"23","34",361,2014-01-10 12:15:01,36.048,24.8796,"O","GASTech"
"23","34",361,2014-01-10 12:23:26,36.0658,24.8524,"P","Kalami Kafenion"
"23","35",361,2014-01-10 13:31:01,36.0658,24.8525,"P","Kalami Kafenion"
"23","35",361,2014-01-10 13:39:26,36.048,24.8796,"O","GASTech"
"23","36",171,2014-01-10 17:30:01,36.048,24.8796,"O","GASTech"
"23","36",171,2014-01-10 17:34:16,36.0585,24.9011,"H","ID 22/23/30"
"23","37",32,2014-01-11 12:46:01,36.0584,24.901,"H","ID 22/23/30"
"23","37",32,2014-01-11 12:47:07,36.0545,24.9,"P","Katerina cafe"
"23","38",32,2014-01-11 13:49:01,36.0545,24.9,"P","Katerina cafe"
"23","38",32,2014-01-11 13:50:07,36.0585,24.901,"H","ID 22/23/30"
"23","39",33,2014-01-12 18:31:01,36.0584,24.9011,"H","ID 22/23/30"
"23","39",33,2014-01-12 18:32:01,36.0558,24.9025,"P","Guy Gyros"
"23","4",352,2014-01-06 13:23:01,36.0658,24.8525,"P","Kalami Kafenion"
"23","4",352,2014-01-06 13:31:26,36.048,24.8796,"O","GASTech"
"23","40",25,2014-01-12 19:19:01,36.0558,24.9025,"P","Guy Gyros"
"23","40",25,2014-01-12 19:20:01,36.0585,24.901,"H","ID 22/23/30"
"23","41",68,2014-01-13 07:42:01,36.0584,24.9011,"H","ID 22/23/30"
"23","41",68,2014-01-13 07:44:23,36.0541,24.9012,"P","Brew Served"
"23","42",226,2014-01-13 08:01:01,36.0541,24.9012,"P","Brew Served"
"23","42",226,2014-01-13 08:06:12,36.048,24.8796,"O","GASTech"
"23","43",150,2014-01-13 11:57:01,36.048,24.8796,"O","GASTech"
"23","43",150,2014-01-13 12:00:23,36.0544,24.8999,"P","Katerina cafe"
"23","44",156,2014-01-13 13:23:01,36.0544,24.8998,"P","Katerina cafe"
"23","44",156,2014-01-13 13:26:23,36.048,24.8796,"O","GASTech"
"23","45",159,2014-01-13 17:14:01,36.048,24.8796,"O","GASTech"
"23","45",159,2014-01-13 17:18:16,36.0585,24.9011,"H","ID 22/23/30"
"23","46",74,2014-01-14 07:32:01,36.0584,24.901,"H","ID 22/23/30"
"23","46",74,2014-01-14 07:34:23,36.054,24.9012,"P","Brew Served"
"23","47",234,2014-01-14 07:49:01,36.054,24.9013,"P","Brew Served"
"23","47",234,2014-01-14 07:54:12,36.048,24.8796,"O","GASTech"
"23","48",103,2014-01-14 12:23:01,36.048,24.8796,"O","GASTech"
"23","48",103,2014-01-14 12:25:05,36.0519,24.8708,"P","Ouzeri Elian"
"23","49",106,2014-01-14 13:43:01,36.052,24.8708,"P","Ouzeri Elian"
"23","49",106,2014-01-14 13:45:05,36.048,24.8796,"O","GASTech"
"23","5",245,2014-01-06 16:45:01,36.048,24.8796,"O","GASTech"
"23","5",245,2014-01-06 16:50:12,36.0677,24.8715,"P","U Pump"
"23","50",172,2014-01-14 17:26:01,36.048,24.8796,"O","GASTech"
"23","50",172,2014-01-14 17:30:16,36.0585,24.9011,"H","ID 22/23/30"
"23","51",427,2014-01-14 18:38:01,36.0584,24.9011,"H","ID 22/23/30"
"23","51",427,2014-01-14 18:49:02,36.0753,24.8563,"P","Albert Clothing"
"23","52",452,2014-01-14 20:08:01,36.0752,24.8564,"P","Albert Clothing"
"23","52",452,2014-01-14 20:19:02,36.0585,24.901,"H","ID 22/23/30"
"23","53",72,2014-01-15 07:37:01,36.0585,24.901,"H","ID 22/23/30"
"23","53",72,2014-01-15 07:39:23,36.0541,24.9012,"P","Brew Served"
"23","54",211,2014-01-15 08:06:01,36.0541,24.9012,"P","Brew Served"
"23","54",211,2014-01-15 08:11:12,36.048,24.8796,"O","GASTech"
"23","55",111,2014-01-15 11:58:01,36.048,24.8796,"O","GASTech"
"23","55",111,2014-01-15 12:00:05,36.052,24.8708,"P","Ouzeri Elian"
"23","56",111,2014-01-15 13:30:01,36.0519,24.8708,"P","Ouzeri Elian"
"23","56",111,2014-01-15 13:32:05,36.048,24.8796,"O","GASTech"
"23","57",173,2014-01-15 17:04:01,36.048,24.8796,"O","GASTech"
"23","57",173,2014-01-15 17:08:16,36.0585,24.901,"H","ID 22/23/30"
"23","58",29,2014-01-15 18:46:01,36.0585,24.901,"H","ID 22/23/30"
"23","58",29,2014-01-15 18:46:58,36.0558,24.9026,"P","Guy Gyros"
"23","59",33,2014-01-15 20:00:01,36.0557,24.9025,"P","Guy Gyros"
"23","59",33,2014-01-15 20:00:58,36.0585,24.9011,"H","ID 22/23/30"
"23","60",76,2014-01-16 07:10:01,36.0585,24.901,"H","ID 22/23/30"
"23","60",76,2014-01-16 07:12:23,36.0541,24.9012,"P","Brew Served"
"23","61",243,2014-01-16 07:42:01,36.054,24.9011,"P","Brew Served"
"23","61",243,2014-01-16 07:47:12,36.048,24.8796,"O","GASTech"
"23","62",154,2014-01-16 12:05:01,36.048,24.8796,"O","GASTech"
"23","62",154,2014-01-16 12:08:23,36.0544,24.8999,"P","Katerina cafe"
"23","63",149,2014-01-16 13:30:01,36.0545,24.8999,"P","Katerina cafe"
"23","63",149,2014-01-16 13:33:23,36.048,24.8796,"O","GASTech"
"23","64",172,2014-01-16 17:19:01,36.048,24.8796,"O","GASTech"
"23","64",172,2014-01-16 17:23:16,36.0585,24.901,"H","ID 22/23/30"
"23","65",28,2014-01-16 18:08:01,36.0585,24.901,"H","ID 22/23/30"
"23","65",28,2014-01-16 18:08:58,36.0557,24.9026,"P","Guy Gyros"
"23","66",27,2014-01-16 19:10:01,36.0558,24.9025,"P","Guy Gyros"
"23","66",27,2014-01-16 19:10:58,36.0584,24.9011,"H","ID 22/23/30"
"23","67",73,2014-01-17 07:53:01,36.0584,24.901,"H","ID 22/23/30"
"23","67",73,2014-01-17 07:55:23,36.0541,24.9012,"P","Brew Served"
"23","68",236,2014-01-17 08:05:01,36.0541,24.9012,"P","Brew Served"
"23","68",236,2014-01-17 08:10:12,36.048,24.8796,"O","GASTech"
"23","69",175,2014-01-17 12:21:01,36.048,24.8796,"O","GASTech"
"23","69",175,2014-01-17 12:24:42,36.0557,24.9025,"P","Guy Gyros"
"23","7",245,2014-01-06 17:30:01,36.0677,24.8716,"P","U Pump"
"23","7",245,2014-01-06 17:36:50,36.0584,24.901,"H","ID 22/23/30"
"23","70",155,2014-01-17 13:28:01,36.0557,24.9025,"P","Guy Gyros"
"23","70",155,2014-01-17 13:31:42,36.048,24.8796,"O","GASTech"
"23","71",171,2014-01-17 17:12:01,36.048,24.8796,"O","GASTech"
"23","71",171,2014-01-17 17:16:16,36.0585,24.9011,"H","ID 22/23/30"
"23","72",30,2014-01-17 18:55:01,36.0584,24.9011,"H","ID 22/23/30"
"23","72",30,2014-01-17 18:55:58,36.0558,24.9026,"P","Guy Gyros"
"23","73",29,2014-01-17 20:19:01,36.0557,24.9025,"P","Guy Gyros"
"23","73",29,2014-01-17 20:22:01,36.0585,24.9011,"H","ID 22/23/30"
"23","74",31,2014-01-18 12:44:01,36.0585,24.9011,"H","ID 22/23/30"
"23","74",31,2014-01-18 12:45:07,36.0544,24.8999,"P","Katerina cafe"
"23","75",447,2014-01-18 13:35:01,36.0545,24.9,"P","Katerina cafe"
"23","75",447,2014-01-18 13:48:01,36.0659,24.8498,"P","Kronos Mart"
"23","76",382,2014-01-18 15:14:01,36.0658,24.8499,"P","Kronos Mart"
"23","76",382,2014-01-18 15:24:38,36.0585,24.9011,"H","ID 22/23/30"
"23","77",29,2014-01-18 18:16:01,36.0584,24.9011,"H","ID 22/23/30"
"23","77",29,2014-01-18 18:16:58,36.0558,24.9025,"P","Guy Gyros"
"23","78",32,2014-01-18 19:13:01,36.0558,24.9025,"P","Guy Gyros"
"23","78",32,2014-01-18 19:13:57,36.0584,24.9011,"H","ID 22/23/30"
"23","8",24,2014-01-06 18:45:01,36.0584,24.901,"H","ID 22/23/30"
"23","8",24,2014-01-06 18:45:58,36.0557,24.9025,"P","Guy Gyros"
"23","80",283,2014-01-19 12:50:01,36.0585,24.901,"H","ID 22/23/30"
"23","80",283,2014-01-19 12:57:01,36.0519,24.8708,"P","Ouzeri Elian"
"23","81",278,2014-01-19 13:29:01,36.052,24.8708,"P","Ouzeri Elian"
"23","81",278,2014-01-19 13:35:29,36.0549,24.9018,"P","Frydos Autosupply"
"23","83",32,2014-01-19 15:32:01,36.055,24.9018,"P","Frydos Autosupply"
"23","83",32,2014-01-19 15:33:09,36.0585,24.9011,"H","ID 22/23/30"
"23","85",29,2014-01-19 18:16:01,36.0584,24.901,"H","ID 22/23/30"
"23","85",29,2014-01-19 18:16:58,36.0557,24.9025,"P","Guy Gyros"
"23","86",26,2014-01-19 19:46:01,36.0558,24.9026,"P","Guy Gyros"
"23","86",26,2014-01-19 19:46:53,36.0584,24.9013,"H","ID 22/23/30"
"23","9",33,2014-01-06 20:18:01,36.0558,24.9026,"P","Guy Gyros"
"23","9",33,2014-01-06 20:21:01,36.0585,24.901,"H","ID 22/23/30"
"24","1",140,2014-01-06 07:40:01,36.0624,24.8988,"H","ID 17/24/33"
"24","1",140,2014-01-06 07:44:53,36.0541,24.9012,"P","Brew Served"
"24","10",152,2014-01-07 11:10:01,36.048,24.8796,"O","GASTech"
"24","10",152,2014-01-07 11:13:17,36.0502,24.9004,"N","Near Port"
"24","100",65,2014-01-19 18:32:01,36.0624,24.8989,"H","ID 17/24/33"
"24","100",65,2014-01-19 18:34:23,36.0558,24.9025,"P","Guy Gyros"
"24","101",55,2014-01-19 20:36:01,36.0557,24.9025,"P","Guy Gyros"
"24","101",55,2014-01-19 20:38:18,36.0622,24.8986,"H","ID 17/24/33"
"24","12",27,2014-01-07 12:31:01,36.0502,24.9005,"N","Near Port"
"24","12",27,2014-01-07 12:32:06,36.0544,24.8999,"P","Katerina cafe"
"24","13",151,2014-01-07 14:11:01,36.0545,24.8999,"P","Katerina cafe"
"24","13",151,2014-01-07 14:14:23,36.048,24.8796,"O","GASTech"
"24","14",233,2014-01-07 17:55:01,36.048,24.8796,"O","GASTech"
"24","14",233,2014-01-07 18:00:38,36.0625,24.8989,"H","ID 17/24/33"
"24","15",147,2014-01-08 08:06:01,36.0625,24.8988,"H","ID 17/24/33"
"24","15",147,2014-01-08 08:10:53,36.054,24.9013,"P","Brew Served"
"24","16",229,2014-01-08 08:22:01,36.0541,24.9012,"P","Brew Served"
"24","16",229,2014-01-08 08:27:12,36.048,24.8796,"O","GASTech"
"24","17",540,2014-01-08 11:20:01,36.048,24.8796,"O","GASTech"
"24","17",540,2014-01-08 11:32:32,36.0807,24.8468,"N","Near Been"
"24","18",586,2014-01-08 12:09:01,36.0806,24.8469,"N","Near Been"
"24","18",586,2014-01-08 12:23:51,36.0557,24.9026,"P","Guy Gyros"
"24","19",163,2014-01-08 14:05:01,36.0557,24.9025,"P","Guy Gyros"
"24","19",163,2014-01-08 14:08:42,36.048,24.8796,"O","GASTech"
"24","2",225,2014-01-06 08:07:01,36.0541,24.9012,"P","Brew Served"
"24","2",225,2014-01-06 08:12:12,36.048,24.8796,"O","GASTech"
"24","20",240,2014-01-08 17:44:01,36.048,24.8796,"O","GASTech"
"24","20",240,2014-01-08 17:49:38,36.0625,24.8988,"H","ID 17/24/33"
"24","21",71,2014-01-08 18:40:01,36.0625,24.8989,"H","ID 17/24/33"
"24","21",71,2014-01-08 18:42:23,36.0558,24.9025,"P","Guy Gyros"
"24","22",63,2014-01-08 19:52:01,36.0558,24.9026,"P","Guy Gyros"
"24","22",63,2014-01-08 19:54:21,36.0624,24.8988,"H","ID 17/24/33"
"24","24",199,2014-01-08 23:00:01,36.0625,24.8988,"H","ID 17/24/33"
"24","24",199,2014-01-08 23:06:07,36.0722,24.8746,"H","ID 32"
"24","26",374,2014-01-09 03:30:01,36.0721,24.8746,"H","ID 32"
"24","26",374,2014-01-09 03:40:18,36.0625,24.8988,"H","ID 17/24/33"
"24","28",143,2014-01-09 07:42:01,36.0625,24.8989,"H","ID 17/24/33"
"24","28",143,2014-01-09 07:46:53,36.0541,24.9012,"P","Brew Served"
"24","29",217,2014-01-09 08:03:01,36.054,24.9012,"P","Brew Served"
"24","29",217,2014-01-09 08:08:12,36.048,24.8796,"O","GASTech"
"24","3",343,2014-01-06 12:24:01,36.048,24.8796,"O","GASTech"
"24","3",343,2014-01-06 12:32:26,36.0658,24.8524,"P","Kalami Kafenion"
"24","30",218,2014-01-09 11:17:01,36.048,24.8796,"O","GASTech"
"24","30",218,2014-01-09 11:21:36,36.059,24.8929,"N","Near Guy"
"24","31",427,2014-01-09 12:32:01,36.059,24.8928,"N","Near Guy"
"24","31",427,2014-01-09 12:42:01,36.0767,24.8576,"P","Hippokampos"
"24","32",441,2014-01-09 13:59:01,36.0766,24.8576,"P","Hippokampos"
"24","32",441,2014-01-09 14:08:27,36.048,24.8796,"O","GASTech"
"24","33",230,2014-01-09 17:40:01,36.048,24.8796,"O","GASTech"
"24","33",230,2014-01-09 17:45:38,36.0624,24.8988,"H","ID 17/24/33"
"24","34",71,2014-01-09 19:04:01,36.0625,24.8988,"H","ID 17/24/33"
"24","34",71,2014-01-09 19:06:23,36.0558,24.9025,"P","Guy Gyros"
"24","35",63,2014-01-09 21:12:01,36.0558,24.9025,"P","Guy Gyros"
"24","35",63,2014-01-09 21:14:21,36.0624,24.8988,"H","ID 17/24/33"
"24","37",152,2014-01-10 07:50:01,36.0625,24.8988,"H","ID 17/24/33"
"24","37",152,2014-01-10 07:54:53,36.0541,24.9012,"P","Brew Served"
"24","38",212,2014-01-10 08:19:01,36.0541,24.9013,"P","Brew Served"
"24","38",212,2014-01-10 08:24:12,36.048,24.8796,"O","GASTech"
"24","39",424,2014-01-10 11:10:01,36.048,24.8796,"O","GASTech"
"24","39",424,2014-01-10 11:21:02,36.0695,24.8415,"N","Near Frank"
"24","4",343,2014-01-06 13:59:01,36.0658,24.8524,"P","Kalami Kafenion"
"24","4",343,2014-01-06 14:07:26,36.048,24.8796,"O","GASTech"
"24","40",88,2014-01-10 12:20:01,36.0694,24.8415,"N","Near Frank"
"24","40",88,2014-01-10 12:22:38,36.0658,24.8524,"P","Kalami Kafenion"
"24","41",340,2014-01-10 13:56:01,36.0658,24.8525,"P","Kalami Kafenion"
"24","41",340,2014-01-10 14:04:26,36.048,24.8796,"O","GASTech"
"24","42",233,2014-01-10 17:52:01,36.048,24.8796,"O","GASTech"
"24","42",233,2014-01-10 18:02:01,36.0625,24.8988,"H","ID 17/24/33"
"24","43",299,2014-01-10 19:27:01,36.0625,24.8989,"H","ID 17/24/33"
"24","43",299,2014-01-10 19:35:32,36.0604,24.8565,"P","General Grocer"
"24","44",303,2014-01-10 21:31:01,36.0604,24.8566,"P","General Grocer"
"24","44",303,2014-01-10 21:39:31,36.0625,24.8988,"H","ID 17/24/33"
"24","46",373,2014-01-11 12:54:01,36.0624,24.8988,"H","ID 17/24/33"
"24","46",373,2014-01-11 13:03:00,36.0766,24.8576,"P","Hippokampos"
"24","47",24,2014-01-11 13:39:01,36.0766,24.8576,"P","Hippokampos"
"24","47",24,2014-01-11 13:39:32,36.0753,24.8563,"P","Albert Clothing"
"24","48",340,2014-01-11 16:13:01,36.0752,24.8564,"P","Albert Clothing"
"24","48",340,2014-01-11 16:22:02,36.0625,24.8988,"H","ID 17/24/33"
"24","5",243,2014-01-06 17:39:01,36.048,24.8796,"O","GASTech"
"24","5",243,2014-01-06 17:44:38,36.0625,24.8988,"H","ID 17/24/33"
"24","50",147,2014-01-13 07:32:01,36.0625,24.8988,"H","ID 17/24/33"
"24","50",147,2014-01-13 07:36:53,36.0541,24.9012,"P","Brew Served"
"24","51",216,2014-01-13 08:07:01,36.0541,24.9012,"P","Brew Served"
"24","51",216,2014-01-13 08:12:12,36.048,24.8796,"O","GASTech"
"24","52",451,2014-01-13 11:16:01,36.048,24.8796,"O","GASTech"
"24","52",451,2014-01-13 11:25:25,36.0766,24.8577,"P","Hippokampos"
"24","54",210,2014-01-13 12:31:01,36.0767,24.8577,"P","Hippokampos"
"24","54",210,2014-01-13 12:35:15,36.0677,24.8715,"P","U Pump"
"24","55",245,2014-01-13 13:22:01,36.0677,24.8715,"P","U Pump"
"24","55",245,2014-01-13 13:27:14,36.048,24.8796,"O","GASTech"
"24","56",156,2014-01-13 17:57:01,36.048,24.8796,"O","GASTech"
"24","56",156,2014-01-13 18:00:30,36.055,24.9018,"P","Frydos Autosupply"
"24","57",87,2014-01-13 19:29:01,36.0549,24.9018,"P","Frydos Autosupply"
"24","57",87,2014-01-13 19:31:35,36.0625,24.8989,"H","ID 17/24/33"
"24","58",414,2014-01-14 03:20:01,36.0625,24.8989,"H","ID 17/24/33"
"24","58",414,2014-01-14 03:31:36,36.0782,24.8721,"H","ID 4"
"24","59",224,2014-01-14 07:47:01,36.0782,24.8721,"H","ID 4"
"24","59",224,2014-01-14 07:51:13,36.0733,24.8642,"P","Brewed Awakenings"
"24","6",364,2014-01-06 18:40:01,36.0625,24.8988,"H","ID 17/24/33"
"24","6",364,2014-01-06 18:49:03,36.0752,24.8563,"P","Albert Clothing"
"24","60",633,2014-01-14 08:18:01,36.0733,24.8642,"P","Brewed Awakenings"
"24","60",633,2014-01-14 08:31:19,36.048,24.8796,"O","GASTech"
"24","61",209,2014-01-14 11:19:01,36.048,24.8796,"O","GASTech"
"24","61",209,2014-01-14 11:23:33,36.059,24.8927,"N","Near Guy"
"24","63",324,2014-01-14 12:17:01,36.0589,24.8928,"N","Near Guy"
"24","63",324,2014-01-14 12:25:52,36.0634,24.851,"P","Abila Zacharo"
"24","64",336,2014-01-14 14:04:01,36.0633,24.851,"P","Abila Zacharo"
"24","64",336,2014-01-14 14:13:01,36.048,24.8796,"O","GASTech"
"24","65",233,2014-01-14 17:46:01,36.048,24.8796,"O","GASTech"
"24","65",233,2014-01-14 17:51:38,36.0625,24.8988,"H","ID 17/24/33"
"24","66",64,2014-01-14 18:54:01,36.0625,24.8988,"H","ID 17/24/33"
"24","66",64,2014-01-14 18:56:33,36.055,24.9018,"P","Frydos Autosupply"
"24","68",85,2014-01-14 20:41:01,36.055,24.9019,"P","Frydos Autosupply"
"24","68",85,2014-01-14 20:43:35,36.0625,24.8988,"H","ID 17/24/33"
"24","69",146,2014-01-15 07:43:01,36.0625,24.8988,"H","ID 17/24/33"
"24","69",146,2014-01-15 07:47:53,36.0541,24.9012,"P","Brew Served"
"24","7",364,2014-01-06 21:04:01,36.0753,24.8563,"P","Albert Clothing"
"24","7",364,2014-01-06 21:15:01,36.0625,24.8989,"H","ID 17/24/33"
"24","70",235,2014-01-15 08:05:01,36.0541,24.9013,"P","Brew Served"
"24","70",235,2014-01-15 08:10:12,36.048,24.8796,"O","GASTech"
"24","71",247,2014-01-15 11:13:01,36.048,24.8796,"O","GASTech"
"24","71",247,2014-01-15 11:18:57,36.0633,24.9,"N","Near Frydo"
"24","73",349,2014-01-15 12:24:01,36.0632,24.9002,"N","Near Frydo"
"24","73",349,2014-01-15 12:33:03,36.0767,24.8576,"P","Hippokampos"
"24","74",446,2014-01-15 14:08:01,36.0767,24.8576,"P","Hippokampos"
"24","74",446,2014-01-15 14:17:26,36.048,24.8796,"O","GASTech"
"24","76",241,2014-01-15 17:34:01,36.048,24.8796,"O","GASTech"
"24","76",241,2014-01-15 17:39:38,36.0625,24.8989,"H","ID 17/24/33"
"24","77",69,2014-01-15 18:23:01,36.0625,24.8989,"H","ID 17/24/33"
"24","77",69,2014-01-15 18:25:23,36.0558,24.9025,"P","Guy Gyros"
"24","78",76,2014-01-15 19:56:01,36.0558,24.9025,"P","Guy Gyros"
"24","78",76,2014-01-15 19:58:23,36.0625,24.8988,"H","ID 17/24/33"
"24","79",147,2014-01-16 07:57:01,36.0625,24.8988,"H","ID 17/24/33"
"24","79",147,2014-01-16 08:01:53,36.0541,24.9012,"P","Brew Served"
"24","8",141,2014-01-07 07:21:01,36.0625,24.8989,"H","ID 17/24/33"
"24","8",141,2014-01-07 07:29:01,36.0541,24.9012,"P","Brew Served"
"24","80",225,2014-01-16 08:10:01,36.054,24.9013,"P","Brew Served"
"24","80",225,2014-01-16 08:15:12,36.048,24.8796,"O","GASTech"
"24","81",413,2014-01-16 11:11:01,36.048,24.8796,"O","GASTech"
"24","81",413,2014-01-16 11:22:02,36.0695,24.8416,"N","Near Frank"
"24","82",145,2014-01-16 12:35:01,36.0695,24.8415,"N","Near Frank"
"24","82",145,2014-01-16 12:39:54,36.0598,24.858,"P","Gelatogalore"
"24","83",265,2014-01-16 17:19:01,36.0598,24.8581,"P","Gelatogalore"
"24","83",265,2014-01-16 17:25:16,36.048,24.8796,"O","GASTech"
"24","84",233,2014-01-16 17:47:01,36.048,24.8796,"O","GASTech"
"24","84",233,2014-01-16 17:52:38,36.0625,24.8989,"H","ID 17/24/33"
"24","85",330,2014-01-16 19:18:01,36.0624,24.8987,"H","ID 17/24/33"
"24","85",330,2014-01-16 19:27:19,36.0633,24.8523,"P","Roberts and Sons"
"24","86",334,2014-01-16 20:28:01,36.0632,24.8523,"P","Roberts and Sons"
"24","86",334,2014-01-16 20:37:19,36.0625,24.8988,"H","ID 17/24/33"
"24","87",160,2014-01-17 07:18:01,36.0625,24.8988,"H","ID 17/24/33"
"24","87",160,2014-01-17 07:22:25,36.0546,24.8898,"P","Coffee Cameleon"
"24","88",251,2014-01-17 08:17:01,36.0547,24.8897,"P","Coffee Cameleon"
"24","88",251,2014-01-17 08:22:33,36.048,24.8796,"O","GASTech"
"24","89",150,2014-01-17 12:21:01,36.048,24.8796,"O","GASTech"
"24","89",150,2014-01-17 12:24:23,36.0545,24.8999,"P","Katerina cafe"
"24","9",225,2014-01-07 08:02:01,36.0541,24.9012,"P","Brew Served"
"24","9",225,2014-01-07 08:07:12,36.048,24.8796,"O","GASTech"
"24","90",148,2014-01-17 14:03:01,36.0544,24.8999,"P","Katerina cafe"
"24","90",148,2014-01-17 14:06:23,36.048,24.8796,"O","GASTech"
"24","91",506,2014-01-17 17:12:01,36.048,24.8796,"O","GASTech"
"24","91",506,2014-01-17 17:24:04,36.048,24.8796,"O","GASTech"
"24","92",236,2014-01-17 17:42:01,36.048,24.8796,"O","GASTech"
"24","92",236,2014-01-17 17:47:38,36.0625,24.8988,"H","ID 17/24/33"
"24","93",61,2014-01-17 18:53:01,36.0625,24.8989,"H","ID 17/24/33"
"24","93",61,2014-01-17 18:55:23,36.0557,24.9025,"P","Guy Gyros"
"24","94",78,2014-01-17 21:11:01,36.0557,24.9025,"P","Guy Gyros"
"24","94",78,2014-01-17 21:17:01,36.0625,24.8988,"H","ID 17/24/33"
"24","95",79,2014-01-18 18:39:01,36.0624,24.8988,"H","ID 17/24/33"
"24","95",79,2014-01-18 18:41:32,36.0545,24.8999,"P","Katerina cafe"
"24","96",75,2014-01-18 19:38:01,36.0545,24.8999,"P","Katerina cafe"
"24","96",75,2014-01-18 19:40:32,36.0625,24.8989,"H","ID 17/24/33"
"24","97",80,2014-01-19 12:43:01,36.0624,24.8988,"H","ID 17/24/33"
"24","97",80,2014-01-19 12:45:32,36.0545,24.9,"P","Katerina cafe"
"24","98",79,2014-01-19 13:56:01,36.0544,24.8999,"P","Katerina cafe"
"24","98",79,2014-01-19 13:58:30,36.0624,24.8988,"H","ID 17/24/33"
"25","1",109,2014-01-06 07:43:01,36.0595,24.8948,"H","ID 6/25/29"
"25","1",109,2014-01-06 07:45:42,36.0547,24.8898,"P","Coffee Cameleon"
"25","10",94,2014-01-07 07:48:01,36.0595,24.8948,"H","ID 6/25/29"
"25","10",94,2014-01-07 07:50:42,36.0547,24.8898,"P","Coffee Cameleon"
"25","11",271,2014-01-07 08:04:01,36.0546,24.8897,"P","Coffee Cameleon"
"25","11",271,2014-01-07 08:09:33,36.048,24.8796,"O","GASTech"
"25","12",105,2014-01-07 12:31:01,36.048,24.8796,"O","GASTech"
"25","12",105,2014-01-07 12:33:05,36.052,24.8708,"P","Ouzeri Elian"
"25","13",100,2014-01-07 13:34:01,36.0519,24.8708,"P","Ouzeri Elian"
"25","13",100,2014-01-07 13:36:05,36.048,24.8796,"O","GASTech"
"25","14",212,2014-01-07 17:31:01,36.048,24.8796,"O","GASTech"
"25","14",212,2014-01-07 17:35:42,36.0594,24.8948,"H","ID 6/25/29"
"25","15",60,2014-01-07 19:36:01,36.0595,24.8949,"H","ID 6/25/29"
"25","15",60,2014-01-07 19:38:01,36.0545,24.8999,"P","Katerina cafe"
"25","17",65,2014-01-07 20:14:01,36.0545,24.9,"P","Katerina cafe"
"25","17",65,2014-01-07 20:16:02,36.0595,24.8948,"H","ID 6/25/29"
"25","18",104,2014-01-08 07:47:01,36.0595,24.8947,"H","ID 6/25/29"
"25","18",104,2014-01-08 07:49:42,36.0547,24.8898,"P","Coffee Cameleon"
"25","19",270,2014-01-08 08:02:01,36.0547,24.8898,"P","Coffee Cameleon"
"25","19",270,2014-01-08 08:07:33,36.048,24.8796,"O","GASTech"
"25","2",265,2014-01-06 07:55:01,36.0547,24.8898,"P","Coffee Cameleon"
"25","2",265,2014-01-06 08:00:33,36.048,24.8796,"O","GASTech"
"25","20",151,2014-01-08 12:29:01,36.048,24.8796,"O","GASTech"
"25","20",151,2014-01-08 12:32:23,36.0545,24.8999,"P","Katerina cafe"
"25","21",153,2014-01-08 13:48:01,36.0545,24.9,"P","Katerina cafe"
"25","21",153,2014-01-08 13:51:23,36.048,24.8796,"O","GASTech"
"25","22",218,2014-01-08 17:39:01,36.048,24.8796,"O","GASTech"
